Papel;Cotação;P/L;P/VP;PSR;Div.Yield;P/Ativo;P/Cap.Giro;P/EBIT;P/Ativ Circ.Liq;EV/EBIT;EV/EBITDA;Mrg Ebit;Mrg. Líq.;Liq. Corr.;ROIC;ROE;Liq.2meses;Patrim. Líq;Dív.Brut/ Patrim.;Cresc. Rec.5a
LREN4;105,00;0,09;0,01;0,007;0,00%;0,005;0,02;0,04;0,05;-0,37;-0,26;20,47%;8,36%;1,66;18,26%;11,19%;0,00;10.317.100.000,00;0,12;15,83%
CREM4;48,00;0,11;0,01;0,002;0,00%;0,002;0,02;0,03;-0,02;3,55;2,09;8,05%;2,10%;1,29;11,36%;7,50%;0,00;189.701.000,00;1,58;-0,27%
SULT4;0,43;0,11;0,01;0,032;0,00%;0,003;-0,01;-0,64;0,00;-0,80;-0,83;-5,05%;29,49%;0,24;-0,43%;10,54%;0,00;469.687.000,00;0,01;14,15%
PALF5;236,60;0,13;0,08;0,014;0,00%;0,010;0,71;0,06;-0,02;2,76;2,59;21,11%;10,27%;1,06;17,72%;57,12%;0,00;2.732.710.000,00;3,46;8,74%
TPRC6;105,00;0,13;0,01;0,015;0,00%;0,006;0,12;0,08;-0,03;0,00;0,00;19,44%;11,11%;1,34;9,67%;8,33%;0,00;22.847.800.000,00;0,14;2,29%
SJOS4;0,09;0,13;-0,01;2,574;0,00%;0,393;-0,01;-0,78;-0,01;-16,98;-16,98;-327,97%;1.919,92%;0,02;3,72%;-5,02%;0,00;-180.638.000,00;-0,14;-61,79%
SULT3;0,56;0,14;0,02;0,042;0,00%;0,004;-0,02;-0,83;-0,01;-1,00;-1,03;-5,05%;29,49%;0,24;-0,43%;10,54%;0,00;469.687.000,00;0,01;14,15%
TPRC3;113,50;0,14;0,01;0,016;0,00%;0,007;0,13;0,08;-0,03;0,01;0,00;19,44%;11,11%;1,34;9,67%;8,33%;0,00;22.847.800.000,00;0,14;2,29%
PALF3;279,90;0,16;0,09;0,016;0,00%;0,012;0,83;0,08;-0,02;2,78;2,60;21,11%;10,27%;1,06;17,72%;57,12%;0,00;2.732.710.000,00;3,46;8,74%
ATMP3;1,48;0,16;0,10;0,117;0,00%;0,030;-0,69;-0,50;-0,07;-2,73;88,47;-23,24%;71,54%;0,85;-6,52%;61,20%;31.980,50;394.768.000,00;0,62;-23,34%
BDLL4;9,40;0,18;-0,07;0,797;0,00%;0,027;-0,07;-0,45;-0,03;-5,40;-5,76;-178,01%;451,39%;0,53;-6,51%;-38,36%;2.235,52;-222.010.000,00;-0,83;-3,11%
INEP3;1,90;0,18;-0,07;12,877;0,00%;0,077;-0,08;-1,22;-0,04;-14,27;-16,04;-1.052,73%;7.127,19%;0,09;-6,68%;-36,56%;147.019,00;-1.280.710.000,00;-0,70;2,86%
INEP4;1,95;0,18;-0,07;13,216;0,00%;0,079;-0,08;-1,26;-0,04;-14,30;-16,07;-1.052,73%;7.127,19%;0,09;-6,68%;-36,56%;106.585,00;-1.280.710.000,00;-0,70;2,86%
PDGR3;0,15;0,20;-0,08;3,084;0,00%;0,419;-0,43;-2,92;-0,07;-5,06;-5,10;-105,65%;1.559,22%;0,41;-26,43%;-39,26%;765.131,00;-3.384.680.000,00;-0,07;-24,11%
RSID3;3,20;0,22;-0,07;1,098;0,00%;0,121;-0,11;-1,64;-0,06;-9,10;-9,17;-67,09%;503,03%;0,34;-8,13%;-32,30%;469.680,00;-907.084.000,00;-0,36;-9,96%
SLED4;1,60;0,22;-0,04;0,207;0,00%;0,239;-0,10;-0,22;-0,04;-0,74;-0,90;-93,81%;92,72%;0,12;-2.259,94%;-18,07%;0,00;-381.277.000,00;-0,09;-48,69%
BDLL3;12,00;0,23;-0,09;1,018;0,00%;0,035;-0,09;-0,57;-0,04;-5,52;-5,89;-178,01%;451,39%;0,53;-6,51%;-38,36%;1.693,20;-222.010.000,00;-0,83;-3,11%
CORR4;82,00;0,27;0,41;5,701;0,00%;0,118;0,20;-0,54;2,84;2,87;2,91;-1.057,66%;2.141,14%;4,25;-85,44%;152,84%;0,00;4.665.000,00;0,00;-42,09%
ASSM4;6,10;0,29;-0,15;-8,357;0,00%;0,133;-0,20;0,40;-0,08;1,88;1,88;-2.084,39%;-2.915,61%;0,21;35,38%;-50,73%;0,00;-9.943.000,00;-0,56;-8,79%
MMAQ4;200,06;0,30;0,03;0,008;0,00%;0,016;0,05;-0,34;0,05;-5,25;-7,28;-2,34%;2,64%;1,58;-5,90%;11,07%;0,00;270.059.000,00;0,69;24,75%
GAZO4;2,32;0,31;-0,03;-1,411;0,00%;0,205;-0,46;0,86;-0,03;1,03;1,03;-164,00%;-454,48%;0,35;25,06%;-10,61%;0,00;-102.667.000,00;-0,01;-28,21%
ASSM3;7,12;0,33;-0,17;-9,754;0,00%;0,155;-0,23;0,47;-0,09;1,95;1,95;-2.084,39%;-2.915,61%;0,21;35,38%;-50,73%;0,00;-9.943.000,00;-0,56;-8,79%
BELG4;1.370,00;0,36;0,07;0,062;0,00%;0,044;0,29;0,23;2,59;0,40;0,40;27,70%;19,46%;1,97;22,04%;18,59%;0,00;13.495.400.000,00;0,17;48,47%
BELG3;1.375,50;0,36;0,07;0,063;0,00%;0,044;0,29;0,23;2,60;0,41;0,41;27,70%;19,46%;1,97;22,04%;18,59%;0,00;13.495.400.000,00;0,17;48,47%
AGEN33;0,16;0,39;-0,03;0,000;0,00%;0,066;-0,17;0,11;-0,02;3,73;3,61;0,00%;0,00%;0,09;87,67%;-8,85%;0,00;-1.112.630.000,00;-1,11;-87,03%
TRPN3;0,71;0,44;0,54;0,263;104,74%;0,399;0,59;0,36;0,59;-0,35;-0,35;72,28%;59,29%;3,61;523,01%;122,35%;0,00;59.358.000,00;0,00;5,77%
SLED3;3,21;0,45;-0,08;0,416;0,00%;0,480;-0,20;-0,44;-0,07;-0,96;-1,18;-93,81%;92,72%;0,12;-2.259,94%;-18,07%;0,00;-381.277.000,00;-0,09;-48,69%
GAZO3;3,40;0,45;-0,05;-2,068;0,00%;0,301;-0,67;1,26;-0,04;1,43;1,43;-164,00%;-454,48%;0,35;25,06%;-10,61%;0,00;-102.667.000,00;-0,01;-28,21%
TXRX4;2,29;0,51;-0,03;0,088;0,00%;0,051;-0,07;-0,70;-0,02;-22,43;-27,55;-12,52%;17,08%;0,35;-7,77%;-6,04%;1.310,16;-314.889.000,00;-0,96;11,15%
FCAP3;0,62;0,52;0,11;0,000;0,00%;0,089;0,00;-6,18;0,00;-15,27;-15,27;0,00%;0,00%;0,00;0,00%;21,83%;0,00;107.134.000,00;0,00;0,00%
IGBR3;175,99;0,56;-0,34;30,247;0,00%;1,035;-0,99;-3,70;-0,29;-7,85;-8,21;-817,12%;5.379,32%;0,33;-57,99%;-60,10%;10.393,30;-650.957.000,00;-0,54;13,97%
FCAP4;0,70;0,58;0,13;0,000;0,00%;0,100;0,00;-6,98;0,00;-16,07;-16,07;0,00%;0,00%;0,00;0,00%;21,83%;0,00;107.134.000,00;0,00;0,00%
HOOT4;2,24;0,80;-0,29;0,280;0,00%;0,080;-0,21;1,47;-0,07;1,06;0,77;19,03%;35,12%;0,27;5,74%;-35,81%;7.761,36;-144.385.000,00;-0,01;35,21%
TARP11;18,02;0,82;0,25;26,009;0,00%;0,245;0,00;197,74;0,00;195,29;195,29;13,15%;3.170,05%;0,00;0,00%;29,89%;0,00;678.212.000,00;0,00;-71,36%
EBEN4;17,51;1,21;0,52;0,111;0,00%;0,081;-1,08;0,54;-0,16;3,21;2,74;20,72%;9,19%;0,81;19,03%;42,95%;0,00;1.320.300.000,00;3,48;7,76%
BNBR4;27,01;1,21;0,23;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;19,08%;0,00;11.528.200.000,00;0,00;18,35%
TSPP4;9,05;1,24;0,37;0,188;0,00%;0,162;-4,02;0,85;-0,65;1,30;1,30;22,01%;15,20%;0,89;23,92%;29,88%;0,00;9.816.290.000,00;0,35;13,06%
LUPA3;1,42;1,28;0,45;0,524;0,00%;0,127;2,37;-5,04;-0,29;-17,22;-33,47;-10,39%;40,81%;1,23;-2,65%;35,25%;228.522,00;132.143.000,00;1,16;12,98%
TPIS3;4,95;1,30;0,23;0,170;0,00%;0,078;-0,78;0,73;-0,13;5,37;4,05;23,21%;13,28%;0,40;11,32%;18,08%;632.931,00;928.523.000,00;1,55;2,93%
APTI4;3.500,00;1,43;0,25;2,453;0,00%;0,133;0,35;-13,40;-2,83;-10,50;-17,58;-18,30%;172,07%;10,08;-1,16%;17,72%;0,00;263.057.000,00;0,22;7,50%
TSPP3;12,60;1,72;0,51;0,262;0,00%;0,225;-5,59;1,19;-0,91;1,63;1,63;22,01%;15,20%;0,89;23,92%;29,88%;0,00;9.816.290.000,00;0,35;13,06%
SJOS3;1,19;1,77;-0,09;34,036;0,00%;5,191;-0,09;-10,38;-0,09;-26,57;-26,57;-327,97%;1.919,92%;0,02;3,72%;-5,02%;0,00;-180.638.000,00;-0,14;-61,79%
HBTS5;38,10;1,85;0,51;1,095;7,98%;0,220;3,17;2,08;-0,50;3,35;3,33;52,60%;59,23%;2,10;10,84%;27,79%;2.793,64;677.313.000,00;0,36;54,39%
PLIM4;0,59;1,89;0,03;0,020;0,00%;0,016;-0,51;0,17;-0,05;1,50;0,65;11,93%;1,55%;0,80;10,95%;1,72%;0,00;6.812.390.000,00;0,28;66,63%
CPFG4;12,26;1,93;0,71;0,442;0,00%;0,150;-1,05;0,74;-0,32;0,89;0,69;60,10%;36,66%;0,47;21,96%;36,72%;0,00;3.140.310.000,00;0,43;13,88%
TBLE6;10,65;1,99;0,79;0,817;0,00%;0,187;7,06;1,60;-0,32;4,73;4,01;51,15%;41,08%;1,19;13,22%;39,51%;0,00;11.061.500.000,00;1,92;-1,48%
CPFG3;12,65;1,99;0,73;0,457;0,00%;0,155;-1,08;0,76;-0,33;0,92;0,71;60,10%;36,66%;0,47;21,96%;36,72%;0,00;3.140.310.000,00;0,43;13,88%
TXRX3;9,60;2,15;-0,13;0,367;0,00%;0,215;-0,28;-2,93;-0,10;-24,66;-30,30;-12,52%;17,08%;0,35;-7,77%;-6,04%;43,30;-314.889.000,00;-0,96;11,15%
TBLE5;12,00;2,24;0,89;0,921;0,00%;0,211;7,96;1,80;-0,37;4,93;4,18;51,15%;41,08%;1,19;13,22%;39,51%;0,00;11.061.500.000,00;1,92;-1,48%
CLSC5;39,01;2,37;0,45;0,144;0,00%;0,121;-39,32;1,45;-0,27;3,90;2,96;9,94%;6,08%;0,99;9,47%;18,89%;0,00;3.354.440.000,00;0,94;5,51%
AHEB6;35,50;2,42;2,26;0,469;0,00%;0,595;1,64;2,00;-4,24;1,45;1,39;23,46%;19,37%;2,55;39,18%;93,20%;161,36;134.277.000,00;0,02;50,37%
CTKA3;20,00;2,46;-1,49;0,184;0,00%;0,194;0,70;2,22;-0,45;9,66;7,22;8,29%;7,48%;1,66;11,27%;-60,71%;181,82;-83.184.000,00;-5,63;19,02%
CTKA4;20,00;2,46;-1,49;0,184;0,00%;0,194;0,70;2,22;-0,45;9,66;7,22;8,29%;7,48%;1,66;11,27%;-60,71%;23.966,20;-83.184.000,00;-5,63;19,02%
CTPC4;6,50;2,48;0,03;0,000;0,00%;0,003;0,00;-0,55;0,00;-2,44;-2,44;0,00%;0,00%;0,00;0,00%;1,41%;0,00;2.411.000,00;0,00;-6,10%
SYNE3;7,84;2,53;0,60;0,846;36,77%;0,264;0,78;2,22;4,94;1,53;1,32;38,02%;42,31%;5,74;17,14%;23,57%;6.499.920,00;2.005.940.000,00;0,50;22,91%
AHEB3;37,50;2,56;2,39;0,496;0,00%;0,628;1,73;2,11;-4,48;1,57;1,50;23,46%;19,37%;2,55;39,18%;93,20%;2.620,64;134.277.000,00;0,02;50,37%
FIGE3;12,03;2,58;0,17;0,000;0,38%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;6,67%;0,00;165.355.000,00;0,00;45,08%
ESCE3;172,00;2,60;0,54;0,194;0,00%;0,132;-2,27;1,00;-0,24;3,94;3,26;19,36%;7,47%;0,78;14,58%;20,77%;0,00;1.870.550.000,00;1,72;8,46%
BOBR3;1,00;2,70;-12,61;0,173;0,00%;0,295;-6,84;1,14;-0,60;2,23;1,99;15,13%;6,41%;0,93;37,91%;-467,04%;0,00;-20.664.000,00;-15,23;10,32%
BRML3;8,26;2,71;0,52;4,342;0,00%;0,342;-39,09;6,57;-1,30;7,47;6,85;66,10%;162,10%;0,89;5,51%;19,14%;0,00;13.074.200.000,00;0,15;10,69%
AHEB5;41,00;2,80;2,61;0,542;0,00%;0,687;1,89;2,31;-4,90;1,76;1,69;23,46%;19,37%;2,55;39,18%;93,20%;1.584,20;134.277.000,00;0,02;50,37%
ATOM3;2,21;2,82;1,38;2,028;0,00%;1,033;3,25;43,48;6,70;37,55;24,60;4,66%;76,09%;9,35;2,79%;48,95%;20.400,40;38.072.000,00;0,00;3,87%
CYRE4;8,50;2,88;0,40;0,502;0,00%;0,186;0,49;3,12;3,61;5,36;5,05;16,12%;19,58%;3,27;7,17%;13,87%;0,00;8.498.780.000,00;0,62;15,63%
POSI3;5,96;2,95;0,51;0,198;7,02%;0,191;0,56;2,28;2,68;4,20;3,63;8,65%;6,79%;1,95;11,60%;17,21%;12.265.800,00;1.665.330.000,00;0,74;22,27%
MARI3;2,93;3,04;0,76;0,346;0,00%;0,384;0,95;4,99;1,65;4,89;4,89;6,94%;11,37%;2,23;10,67%;25,13%;0,00;706.711.000,00;0,32;11,89%
VALE5;33,36;3,11;0,74;0,721;0,00%;0,314;25,03;1,83;-0,82;2,41;2,03;39,30%;23,32%;1,08;19,72%;23,72%;0,00;205.451.000.000,00;0,41;2,80%
ETER3;5,86;3,12;0,46;0,324;7,81%;0,275;1,21;6,96;6,53;9,74;5,31;4,66%;10,39%;2,01;4,21%;14,89%;3.151.630,00;778.772.000,00;0,20;19,61%
CEDO4;25,00;3,24;1,08;0,246;0,00%;0,281;2,70;1,22;-1,20;2,87;2,57;20,23%;7,89%;1,26;25,49%;33,37%;15.649,50;231.462.000,00;1,49;15,56%
CEDO3;25,50;3,30;1,10;0,251;0,00%;0,286;2,76;1,24;-1,23;2,89;2,59;20,23%;7,89%;1,26;25,49%;33,37%;2.415,41;231.462.000,00;1,49;15,56%
CAMB4;6,25;3,48;0,97;0,586;0,00%;0,688;2,46;2,66;3,51;2,32;2,06;22,02%;16,84%;2,37;30,68%;27,81%;0,00;272.935.000,00;0,01;33,96%
REDE4;2,90;3,52;1,42;0,360;0,00%;0,207;3,72;1,39;-0,41;3,81;3,21;25,87%;14,18%;1,25;17,79%;40,32%;0,00;4.309.280.000,00;3,27;11,13%
ELPL4;15,98;3,60;0,62;0,163;0,00%;0,111;-5,33;1,01;-0,19;3,16;2,41;16,23%;4,54%;0,92;12,34%;17,19%;0,00;5.101.420.000,00;1,44;6,67%
STBP11;14,40;3,64;1,08;0,976;0,00%;0,516;-62,22;2,40;-1,40;2,62;2,14;40,68%;26,82%;0,95;23,72%;29,75%;0,00;2.297.950.000,00;0,23;28,55%
PTPA3;76,50;3,69;1,14;0,505;0,00%;0,375;2,28;3,63;-1,27;7,06;5,33;13,93%;13,69%;1,79;13,27%;30,85%;0,00;1.201.690.000,00;1,59;18,08%
EUCA4;16,50;3,73;0,60;0,571;5,58%;0,348;1,98;4,12;-7,64;5,77;3,47;13,87%;15,31%;1,88;9,44%;16,12%;688.420,00;2.543.280.000,00;0,33;14,13%
BRAP3;17,49;3,75;0,81;0,000;15,43%;0,808;28,59;-313,68;28,86;-300,23;-300,23;0,00%;0,00%;5,41;-0,27%;21,68%;2.122.500,00;8.451.830.000,00;0,00;0,00%
PTPA4;80,00;3,86;1,19;0,528;0,00%;0,392;2,38;3,79;-1,33;7,23;5,45;13,93%;13,69%;1,79;13,27%;30,85%;0,00;1.201.690.000,00;1,59;18,08%
VVEO3;2,19;3,87;0,22;0,062;6,23%;0,067;0,20;1,81;-0,68;8,06;4,68;3,41%;1,60%;2,37;5,23%;5,61%;7.411.030,00;3.259.290.000,00;1,20;28,30%
BAZA3;93,00;3,95;0,81;0,000;7,10%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;20,40%;298.504,00;6.461.360.000,00;0,00;18,84%
EUCA3;17,65;3,99;0,64;0,611;4,74%;0,373;2,12;4,40;-8,18;6,06;3,64;13,87%;15,31%;1,88;9,44%;16,12%;8.286,14;2.543.280.000,00;0,33;14,13%
BGIP4;25,39;4,01;0,66;0,000;9,11%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;16,43%;48.433,50;714.729.000,00;0,00;2,76%
BRAP4;18,70;4,01;0,87;0,000;15,88%;0,864;30,57;-335,38;30,85;-321,94;-321,94;0,00%;0,00%;5,41;-0,27%;21,68%;55.906.100,00;8.451.830.000,00;0,00;0,00%
VINE3;17,20;4,04;0,65;0,577;0,00%;0,340;1,38;4,52;7,60;7,40;5,54;12,76%;14,42%;1,91;8,62%;16,14%;0,00;1.118.520.000,00;0,60;2,21%
HAGA4;1,17;4,08;-0,27;0,496;0,00%;0,216;0,44;-6,77;-0,23;5,17;11,58;-7,33%;12,15%;2,30;-11,56%;-6,56%;15.920,80;-52.041.700,00;-0,40;1,28%
CSRN3;13,60;4,12;1,38;0,630;19,92%;0,375;3,14;2,41;-0,81;4,94;4,17;26,16%;15,30%;1,81;18,25%;33,56%;107.627,00;1.654.000.000,00;1,82;8,91%
DAYC4;8,90;4,12;0,71;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;17,33%;0,00;3.009.030.000,00;0,00;8,15%
VINE5;17,64;4,14;0,67;0,592;0,00%;0,349;1,41;4,64;7,80;7,52;5,63;12,76%;14,42%;1,91;8,62%;16,14%;0,00;1.118.520.000,00;0,60;2,21%
BGIP3;26,46;4,18;0,69;0,000;7,95%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;16,43%;1.990,00;714.729.000,00;0,00;2,76%
MTBR3;0,99;4,30;0,59;0,123;0,00%;0,155;2,82;1,75;-5,35;0,36;0,29;7,04%;2,89%;1,08;25,94%;13,84%;0,00;2.502.520.000,00;0,46;8,42%
VBBR3;24,50;4,42;1,66;0,163;7,92%;0,619;1,85;4,58;-9,14;6,33;5,79;3,55%;3,69%;2,49;18,15%;37,54%;189.702.000,00;16.538.000.000,00;1,13;21,11%
ALLD3;7,47;4,55;0,44;0,123;27,11%;0,193;0,64;4,12;1,47;5,17;3,86;3,00%;2,71%;1,78;8,17%;9,66%;671.889,00;1.596.440.000,00;0,38;-0,75%
MTBR4;1,05;4,56;0,63;0,131;0,00%;0,165;2,99;1,86;-5,68;0,46;0,38;7,04%;2,89%;1,08;25,94%;13,84%;0,00;2.502.520.000,00;0,46;8,42%
CSRN5;15,10;4,57;1,53;0,700;19,73%;0,416;3,48;2,67;-0,90;5,20;4,39;26,16%;15,30%;1,81;18,25%;33,56%;6.121,14;1.654.000.000,00;1,82;8,91%
CPFP4;44,00;4,58;3,63;0,403;0,00%;0,307;-3,86;2,11;-0,46;5,59;4,89;19,06%;8,80%;0,76;16,33%;79,27%;0,00;643.940.000,00;6,33;7,68%
BBAS3;27,91;4,59;0,93;0,000;9,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;20,27%;405.582.000,00;171.885.000.000,00;0,00;30,51%
FRAS4;5,79;4,61;0,77;0,453;0,00%;0,349;0,95;3,02;3,88;2,75;2,17;14,97%;10,16%;2,39;19,45%;16,65%;0,00;2.035.240.000,00;0,61;25,71%
CLSC3;76,30;4,65;0,88;0,283;3,63%;0,237;-76,90;2,84;-0,53;5,29;4,01;9,94%;6,08%;0,99;9,47%;18,89%;9.892,48;3.354.440.000,00;0,94;5,51%
HBRE3;4,94;4,69;0,25;3,291;0,00%;0,106;2,02;1,19;-0,33;4,10;4,07;277,04%;155,94%;1,88;9,31%;5,40%;1.579.700,00;2.010.960.000,00;0,72;26,43%
CSRN6;15,50;4,69;1,58;0,718;19,22%;0,427;3,57;2,75;-0,93;5,28;4,45;26,16%;15,30%;1,81;18,25%;33,56%;8.738,27;1.654.000.000,00;1,82;8,91%
VCPA4;26,01;4,72;1,02;0,789;0,00%;0,353;3,76;2,01;-1,00;4,05;2,99;39,18%;16,75%;1,46;22,95%;21,57%;0,00;14.149.000.000,00;1,46;22,71%
BPAR3;182,07;4,74;0,85;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;17,84%;0,00;2.051.260.000,00;0,00;7,78%
EVEN3;6,44;4,75;0,66;0,407;11,72%;0,223;0,39;3,38;2,07;5,50;5,39;12,04%;12,22%;4,18;7,51%;13,80%;3.976.540,00;1.964.390.000,00;0,73;16,68%
NATU3;36,86;4,86;3,75;2,174;0,00%;1,901;5,74;11,16;11,68;10,86;10,06;19,47%;44,71%;2,02;26,70%;77,07%;0,00;9.049.700.000,00;0,18;-7,05%
BNBR3;108,69;4,88;0,93;0,000;4,88%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;19,08%;24.917,40;11.528.200.000,00;0,00;18,35%
HBOR3;1,95;4,95;0,18;0,202;4,67%;0,041;0,13;1,34;-1,39;10,37;8,90;15,05%;13,73%;2,10;3,25%;3,70%;965.991,00;1.422.300.000,00;1,47;2,53%
TECN3;5,04;5,04;0,80;0,898;3,26%;0,507;0,99;5,24;1,88;5,10;6,03;17,14%;17,80%;5,10;12,19%;15,94%;1.128.560,00;401.873.000,00;0,21;10,01%
CLSC4;84,08;5,12;0,97;0,311;3,62%;0,261;-84,74;3,13;-0,58;5,58;4,23;9,94%;6,08%;0,99;9,47%;18,89%;348.285,00;3.354.440.000,00;0,94;5,51%
EQMA3B;24,00;5,24;1,03;0,662;9,92%;0,390;24,91;2,97;-1,14;4,77;3,95;22,32%;12,65%;1,06;15,79%;19,68%;29.293,20;3.821.960.000,00;0,92;11,41%
ETER4;9,85;5,25;0,78;0,545;0,00%;0,462;2,04;11,70;10,97;14,48;7,89;4,66%;10,39%;2,01;4,21%;14,89%;0,00;778.772.000,00;0,20;19,61%
SCAR3;22,80;5,31;0,78;1,151;7,64%;0,426;2,65;3,06;-1,83;5,72;5,14;37,66%;21,51%;3,74;14,68%;14,72%;396.439,00;1.683.650.000,00;0,78;40,46%
WIZC3;5,85;5,37;1,70;0,774;4,21%;0,369;-80,84;1,53;-1,25;1,66;1,38;50,58%;24,39%;0,98;29,67%;31,70%;2.611.640,00;549.042.000,00;0,65;12,98%
JHSF3;4,34;5,38;0,58;1,922;6,40%;0,246;1,46;5,08;-1,11;9,59;8,61;37,84%;39,92%;2,16;5,41%;10,72%;13.891.100,00;5.116.890.000,00;0,75;13,35%
VALE3;58,23;5,42;1,29;1,258;12,30%;0,549;43,69;3,20;-1,42;3,78;3,18;39,30%;23,32%;1,08;19,72%;23,72%;1.415.950.000,00;205.451.000.000,00;0,41;2,80%
NEOE3;19,96;5,43;0,77;0,543;4,15%;0,229;4,97;2,71;-0,50;7,36;5,62;20,07%;10,13%;1,24;9,69%;14,11%;17.922.700,00;31.610.000.000,00;1,62;11,59%
CGAS3;115,00;5,46;10,84;1,032;14,71%;1,070;31,31;5,68;-1,88;8,17;6,64;18,16%;18,91%;1,11;23,08%;198,66%;15.053,30;1.405.510.000,00;5,86;17,47%
CMIG4;11,61;5,57;1,25;0,877;11,55%;0,586;-58,83;4,28;-1,95;5,41;4,62;20,47%;15,74%;0,96;15,19%;22,35%;141.366.000,00;26.672.800.000,00;0,44;12,00%
EALT4;14,33;5,62;1,24;0,605;3,54%;0,543;15,25;5,00;-3,97;6,69;4,93;12,09%;10,77%;1,09;11,70%;22,12%;698.491,00;259.603.000,00;0,47;21,31%
BPIA3;6,10;5,64;1,06;0,000;0,00%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;18,84%;0,00;77.395.000,00;0,00;13,41%
BRSR6;11,94;5,64;0,48;0,000;4,61%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;8,57%;14.472.000,00;10.096.100.000,00;0,00;7,31%
TKNO4;85,00;5,64;0,83;0,886;4,88%;0,683;1,65;5,82;1,82;4,20;3,65;15,21%;15,69%;3,99;15,82%;14,69%;1.545,45;302.258.000,00;0,01;13,92%
DSUL3;7,95;5,65;0,97;0,879;0,00%;0,721;1,93;2,37;2,70;1,27;1,27;37,13%;16,02%;3,50;48,91%;17,25%;0,00;236.447.000,00;0,01;36,69%
BMGB4;3,90;5,73;0,55;0,000;13,43%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;9,64%;1.955.810,00;4.120.420.000,00;0,00;-7,40%
SOJA3;12,35;5,74;1,29;0,842;6,64%;0,522;1,46;6,96;1,87;7,50;7,02;12,10%;17,98%;1,98;11,55%;22,50%;9.240.570,00;1.294.970.000,00;0,74;50,11%
RNPT4;31,81;5,74;0,39;0,467;0,00%;0,379;57,01;56,10;57,01;56,05;56,05;0,83%;8,13%;1,38;0,68%;6,72%;0,00;63.944.000,00;0,00;4,85%
RNPT3;31,87;5,75;0,39;0,468;0,00%;0,380;57,12;56,21;57,12;56,15;56,15;0,83%;8,13%;1,38;0,68%;6,72%;0,00;63.944.000,00;0,00;4,85%
VLID3;23,14;5,85;1,15;0,863;7,19%;0,693;1,96;4,38;5,18;4,53;3,58;19,71%;14,68%;3,12;20,98%;19,58%;10.254.400,00;1.653.420.000,00;0,36;0,93%
DEXP4;8,94;5,92;1,07;0,589;5,19%;0,655;1,40;6,74;2,48;5,72;4,71;8,73%;11,30%;3,55;15,34%;18,05%;244.272,00;913.786.000,00;0,31;18,34%
CEEB5;39,00;5,93;1,52;0,667;7,46%;0,350;-14,10;2,57;-0,62;5,96;4,85;25,95%;11,25%;0,89;14,97%;25,64%;2.659,09;6.725.000.000,00;2,23;10,07%
DEXP3;9,03;5,98;1,08;0,595;4,87%;0,662;1,42;6,81;2,51;5,79;4,77;8,73%;11,30%;3,55;15,34%;18,05%;1.061.360,00;913.786.000,00;0,31;18,34%
CEEB3;39,39;5,99;1,54;0,673;7,39%;0,354;-14,24;2,60;-0,62;5,98;4,87;25,95%;11,25%;0,89;14,97%;25,64%;155.652,00;6.725.000.000,00;2,23;10,07%
ABCB4;22,88;6,00;0,90;0,000;6,57%;0,000;0,00;0,00;0,00;0,00;0,00;0,00%;0,00%;0,00;0,00%;14,96%;15.852.300,00;6.235.070.000,00;0,00;13,50%
PETR4;36,27;6,01;1,27;0,948;17,47%;0,447;-25,35;2,10;-0,90;3,27;2,47;45,15%;15,87%;0,90;23,37%;21,09%;1.284.620.000,00;373.479.000.000,00;0,89;18,69%
SAPR3;6,04;6,02;0,90;1,369;4,19%;0,462;6,99;3,58;-1,42;5,52;4,59;38,27%;22,76%;1,71;14,20%;14,90%;1.177.810,00;10.179.800.000,00;0,63;8,23%
EALT3;15,39;6,03;1,33;0,650;3,00%;0,583;16,37;5,37;-4,27;7,06;5,21;12,09%;10,77%;1,09;11,70%;22,12%;167.287,00;259.603.000,00;0,47;21,31%
TRPL4;24,56;6,06;0,87;2,376;8,97%;0,420;3,58;4,89;-1,25;7,56;7,49;48,61%;40,09%;3,30;9,25%;14,36%;75.664.600,00;18.604.600.000,00;0,62;15,22%
CGAS5;128,01;6,08;12,07;1,149;14,53%;1,192;34,85;6,33;-2,09;8,82;7,17;18,16%;18,91%;1,11;23,08%;198,66%;249.099,00;1.405.510.000,00;5,86;17,47%
